image,mel,nv,bcc,akiec,bkl,df,vasc
ISIC_0032403,0.04172708712398088,0.823770516608502,0.01750720349897039,0.013277610454119373,0.09359578839465327,0.008151314002555556,0.00197047991721873
ISIC_0032405,0.3982940962641345,0.3272294113015558,0.020881041192779608,0.06853839686605975,0.1790315166820358,0.003658463061922573,0.00236707463151227
ISIC_0032406,0.19264531682483257,0.4060109498007745,0.08530234972550264,0.03730191260126188,0.2626735852525257,0.00926139584704132,0.0068044899480609435
ISIC_0032407,0.48040001916726954,0.2529077017640244,0.02341783473530213,0.05218175601939278,0.18671577122087477,0.0020134818586158643,0.002363435234520757
ISIC_0032409,0.1658514178968141,0.4793918811578813,0.025496932994284294,0.025087613587862483,0.29371227934357585,0.007361240762048994,0.003098634257532752
ISIC_0032410,0.11852057987027927,0.5591866291135849,0.08329445988065479,0.013039295251258638,0.19906206472195695,0.007325829159311825,0.019571142002953734
ISIC_0032414,0.24052607592291836,0.28888253994863144,0.03158568196794823,0.034096166970870284,0.38759771446266483,0.015553190362578958,0.0017586303643880327
ISIC_0032417,0.0716555048006316,0.6037371360453362,0.055025173522439776,0.025846895927249973,0.23330230845772645,0.0035207293010296394,0.0069122519455867655
ISIC_0032418,0.0942126494139939,0.7068514647981944,0.04944763981377422,0.008461536180358732,0.10511359977361141,0.0051093574312494425,0.030803752588817897
ISIC_0032423,0.06717395642453976,0.5380493526717854,0.04851305407439161,0.014978962902677967,0.28895857600535985,0.02558467045935923,0.01674142746188606
ISIC_0032425,0.5294704774083245,0.27182239692876786,0.02311697398659492,0.015155847181172813,0.1479898512319685,0.002791227792474708,0.009653225470696369
ISIC_0032433,0.48077800149930466,0.3442813485600994,0.010883771271382198,0.011249802801176195,0.14131530948145088,0.0060878286894105165,0.005403937697175989
ISIC_0032437,0.3828821985811592,0.391336462117425,0.03710965119588478,0.015964344765761206,0.15195040433716894,0.003752882351645066,0.017004056650955862
ISIC_0032438,0.21666698911355506,0.48823032761830876,0.017722964516801023,0.03927884946683021,0.19924813390486015,0.019637863676491417,0.01921487170315309
ISIC_0032439,0.06654794609932549,0.37003776976858693,0.23067384675937055,0.02550744421006031,0.2693795773001287,0.023748544882644607,0.01410487097988325
ISIC_0032443,0.32837146191452865,0.2974038200065192,0.02552663575483438,0.04058222143151959,0.29258953621524936,0.009153152274377017,0.006373172402972016
ISIC_0032446,0.14428414450127747,0.7205947729608074,0.020193847367644516,0.006483757219659451,0.10226948473198053,0.0015606966547974592,0.004613296563833247
ISIC_0032448,0.10441447937077579,0.8117971434909048,0.015612191837043666,0.007498002170383242,0.04611534285652012,0.0003468649611912499,0.014215975313181068
ISIC_0032469,0.1786213872791844,0.6205062440548379,0.041551477886726446,0.010244138625493612,0.12409968934611912,0.004379987639360616,0.020597075168277863
ISIC_0032470,0.24571647297574944,0.3961878350171811,0.056753285258202904,0.037510141751085524,0.24867770255386246,0.0068980877797504775,0.008256474664168092
ISIC_0032471,0.2116904316155961,0.4372828089467384,0.06225464906034397,0.046239664278484756,0.22462000081702965,0.004654195636295283,0.013258249645511665
ISIC_0032476,0.09539761501459064,0.7787626871297875,0.00539408455136897,0.004530320844852553,0.10205180756158362,0.0107671748785936,0.0030963100192229805
ISIC_0032480,0.16001746920633292,0.62502438234461,0.029375418608610482,0.009021820769895786,0.15901326551644396,0.005391165052745783,0.012156478501361177
ISIC_0032485,0.17615198225609427,0.6080905691163678,0.05361661403267815,0.008996231914693786,0.11087197686648638,0.004747488688366165,0.03752513712531388
ISIC_0032499,0.31369516244205325,0.43856931057622717,0.023886783607820313,0.02092105571392569,0.18923882046319407,0.006567833692178464,0.007121033504600873
ISIC_0032500,0.4480288034349487,0.25221953029372757,0.037918332007497176,0.04221516030861174,0.204043711075809,0.006895950814864855,0.008678512064540891
ISIC_0032504,0.17010863972090162,0.7045063208128308,0.018374606005765303,0.008581028145401478,0.08659928101974142,0.004775869483913729,0.00705425481144561
ISIC_0032507,0.2283914063894125,0.52931192334617,0.049566907367649175,0.03924121071575998,0.14286904494418703,0.00394171968834514,0.006677787548476403
ISIC_0032512,0.17207595187435507,0.6770071323876701,0.010579393642532709,0.010766226287558578,0.11089612965301993,0.010837041403969528,0.007838124750893832
ISIC_0032514,0.24005695374228195,0.5124242071582717,0.04923431812121605,0.01942848007667937,0.1561427003548051,0.004119875144507286,0.0185934654022387
ISIC_0032515,0.11931906002704358,0.7213805927275846,0.014627177179943805,0.023805876360409272,0.1072378652267641,0.006366987527864765,0.007262440950389836
ISIC_0032518,0.42214280358295625,0.3610435576275651,0.016654890250137427,0.026190407387622367,0.1625031020453499,0.004856833932967331,0.006608405173401316
ISIC_0032527,0.41115487214711066,0.30177378888929296,0.05104587013197773,0.031235254788075376,0.1877381402226937,0.004978427545484969,0.012073646275364218
ISIC_0032531,0.35110123409898547,0.3524545922874023,0.0717898670739415,0.025758209763837234,0.15614371930237533,0.011258969641714241,0.03149340783174357
ISIC_0032539,0.3910521373374561,0.363846593293628,0.03058396617916916,0.03505453794879625,0.1481064149639561,0.008924729102750268,0.022431621174244288
ISIC_0032541,0.09797158615860685,0.6969664494839207,0.06368957867469868,0.007369741963828309,0.12046510645046093,0.003208227241450909,0.01032931002703385
ISIC_0032544,0.34425054598702926,0.4831363755942551,0.02088937034448132,0.016937444144779643,0.1287208401351535,0.0021494313966718592,0.003915992397628943
ISIC_0032547,0.40459912389937863,0.29898403585963856,0.06699382774092313,0.06310560121050708,0.1567199645468887,0.0017314686647583722,0.007865978077905273
ISIC_0032551,0.05168312245542631,0.597685483736489,0.07662066103457482,0.0361302330592902,0.2344919935582822,0.001564898835550486,0.0018236073203870137
ISIC_0032552,0.09380146790783303,0.33861249775102265,0.024468366587411337,0.2019213182357054,0.33835201230919787,0.001719841592934477,0.0011244956158955293
ISIC_0032555,0.310878091928364,0.4606376427539131,0.04401854742751619,0.028058465406049064,0.14576740468489902,0.0029169110072692793,0.007722936791989333
ISIC_0032557,0.3187284541821487,0.4808994844970363,0.018342985663743386,0.014965114318038097,0.15900395136904755,0.003053873422430132,0.0050061365475561025
ISIC_0032559,0.3091352520107712,0.5214952382942081,0.017125175265636096,0.01623580449031643,0.12488962504560293,0.004756709891121559,0.006362195002343912
ISIC_0032560,0.1120472049519391,0.26276364220932935,0.08381558056713738,0.08252747653353965,0.4276472154953466,0.027648148125259734,0.003550732117448118
ISIC_0032561,0.11180477026347242,0.04398058198873466,0.1205826503132216,0.31953343000195483,0.39321299911446733,0.008497401785483964,0.0023881665326649644
ISIC_0032563,0.4207325185952556,0.3570721422004304,0.019486422649206834,0.024513538257583917,0.16221010254304286,0.003802429364724802,0.012182846389755973
ISIC_0032564,0.3164467461711984,0.42033140117454304,0.03632981833601366,0.034778392915273085,0.18208590214687936,0.0030494171622931516,0.006978322093798993
ISIC_0032567,0.1579188643237076,0.5963864705798051,0.054396592044222064,0.010826872876038228,0.11225187005904737,0.0043024455548813095,0.0639168845622981
ISIC_0032568,0.07653579126795217,0.7871988373426416,0.0326733047600602,0.001511876940272481,0.04286058421660843,0.004352568823882732,0.05486703664858269
ISIC_0032569,0.1009975419988181,0.7601926207267344,0.019920926033640467,0.009008357989845419,0.07235736092386297,0.003296288178756897,0.034226904148341286
ISIC_0032570,0.24467776107464453,0.5138099317208521,0.010968654831671235,0.018434052773863955,0.19121694250687876,0.0065539244629096525,0.014338732629179844
ISIC_0032572,0.2941671333540667,0.4582749650964369,0.012311917722944715,0.017042570471278443,0.2000740702229155,0.0032464893860824845,0.014882853746274998
ISIC_0032574,0.21973266494298835,0.5569016621546674,0.029651744541923823,0.02713187101313709,0.14177572911974795,0.002732475283977784,0.02207385294355824
ISIC_0032577,0.2424913033481859,0.5171891375895611,0.039742129758519616,0.033855542547686426,0.11360197619918654,0.003368356622337803,0.04975155393452272
ISIC_0032578,0.18205010006460673,0.498487146844569,0.0653832880746355,0.0162248972071981,0.20827811735100696,0.006474531000667747,0.023101919457315916
ISIC_0032579,0.33080717002316135,0.42640256780524,0.02876932691666182,0.023583960019117726,0.1747702624814158,0.005960164474004114,0.009706548280399342
ISIC_0032585,0.18776486730711303,0.6694055058437137,0.011304830570113396,0.010212315337884983,0.11166512872354926,0.006516355088639439,0.003130997128985926
ISIC_0032587,0.12425898290501097,0.7481794336508399,0.009884117725071652,0.009755467943727966,0.09646304960362093,0.008104197677444821,0.003354750494283625
ISIC_0032590,0.06521212716596245,0.8026366663751412,0.007878511214040837,0.002644576134650251,0.11406741371011404,0.002418061613450794,0.0051426437866402535
ISIC_0032593,0.20253733567237733,0.6211911210707377,0.028107773611171023,0.008389850024798652,0.12868501231439394,0.0030647391129351004,0.008024168193586732
ISIC_0032596,0.10729180524902794,0.7685764095674654,0.008884345845074715,0.003237634446436377,0.10501792258008832,0.002224347627620366,0.0047675346842865965
ISIC_0032597,0.15922202733474716,0.6607465541144203,0.02739023012165883,0.0046159896058423884,0.11692588750559392,0.005709578996551456,0.025389732321185632
ISIC_0032602,0.08926245694449697,0.8033694333415028,0.012320761164842558,0.0020578587086702953,0.08213432286090507,0.004774448332185601,0.0060807186473966
ISIC_0032608,0.17305073500383644,0.6454251801147953,0.02229198594765431,0.022941433187285656,0.11053472900110542,0.005824129070848725,0.01993180767447371
ISIC_0032609,0.3016847811007005,0.5206917774991794,0.014206257775368875,0.024429153877103583,0.12096434625958026,0.005704125244475071,0.012319558243591816
ISIC_0032610,0.2303585904696278,0.5529015619169557,0.014974861907557563,0.007955501653770047,0.18425393552882813,0.00305602476544608,0.006499523757814299
ISIC_0032615,0.2329417453258409,0.5404071363667037,0.02502801834757815,0.023797891616678894,0.17163561516711678,0.002259779174687888,0.003929814001393669
ISIC_0032619,0.17763420530890373,0.6307737633186132,0.020615276794174284,0.010027637747827292,0.15338807878073937,0.003309952585231437,0.004251085464510555
ISIC_0032623,0.12108909876399682,0.6853667284061328,0.020525385567001193,0.009214956844213657,0.15586463855186747,0.00221589059064487,0.005723301276143465
ISIC_0032625,0.1206833483457838,0.6695154902313393,0.02172115389807581,0.011280226664926502,0.16688533817819418,0.0019416716530741111,0.007972771028605927
ISIC_0032626,0.06534667853868933,0.8443873412977698,0.010914266542010638,0.0017717632156330123,0.06158092094484224,0.0014611953246700335,0.014537834136384742
ISIC_0032627,0.071109581663692,0.8207290874964024,0.01108059775082589,0.0017623210659362207,0.08123579625476589,0.0022854877559614585,0.011797128012416284
ISIC_0032629,0.09297299106091748,0.6834708539708363,0.01841082825990915,0.0031405673041024888,0.1786305819651938,0.00893247951485544,0.014441697924185024
ISIC_0032636,0.06958407811896457,0.8037909450366425,0.005811160266997153,0.002591817872129323,0.11275945720995123,0.002072029967619911,0.0033905115276953715
ISIC_0032637,0.06617810584063964,0.8017266433336177,0.013813373035652488,0.005095424820346995,0.09856496931227683,0.002731468514861917,0.011890015142604876
ISIC_0032638,0.11200724232365418,0.693154248386786,0.012141179295548879,0.002992511557600929,0.16721534920183273,0.004796591101216921,0.0076928781333600845
ISIC_0032639,0.35335807179529627,0.4800935524791438,0.010471641357302839,0.013626494894972078,0.1355884019894119,0.0025177776221158494,0.004344059861757334
ISIC_0032643,0.41332489878970047,0.42198011202615504,0.012764155396993004,0.015521803193365014,0.12871928420337336,0.0028874561238949235,0.004802290266518001
ISIC_0032650,0.3795189786113172,0.45924064181085467,0.009460340676577056,0.015156397503884513,0.1263656689824906,0.004616594970746879,0.0056413774441287385
ISIC_0032651,0.17529244001484337,0.6924323397772179,0.004510553777873229,0.0057417024351982615,0.10791910367639203,0.005990963171205335,0.00811289714726966
ISIC_0032658,0.2395606831166778,0.5647259223413749,0.015629935166768152,0.013008642905586778,0.15906235135829072,0.0023214187592391798,0.005691046352062794
ISIC_0032661,0.16268205211498332,0.6492321137263644,0.020519465711838387,0.017225935019490664,0.1438598525461363,0.0007218989807732476,0.005758681900413658
ISIC_0032666,0.2514920059256496,0.560541471750937,0.02849467132956991,0.012487355174908486,0.11937897842490626,0.0019836163377206124,0.02562190105630821
ISIC_0032668,0.10089349053650686,0.7357921629215851,0.012872219319043575,0.008002168788654382,0.12102866686076619,0.009195040139750844,0.01221625143369297
ISIC_0032669,0.17057532653631524,0.6279198973103168,0.01984373039696852,0.009419646038820012,0.15387820413717973,0.007034928203843172,0.011328267376556343
ISIC_0032672,0.18475738182752038,0.5506304107727428,0.04989557598641762,0.016913312347582053,0.1781636571743664,0.00951691064680428,0.01012275124456614
ISIC_0032673,0.18454400208431657,0.5337741564562988,0.05769364483637385,0.02868669541662796,0.17925613678579114,0.008080811312432467,0.007964553108158759
ISIC_0032675,0.13249238899143406,0.6648465560027342,0.04001033416342511,0.013306534821205834,0.13127083449053148,0.008118495368237272,0.009954856162432168
ISIC_0032680,0.17076867187735545,0.6026324466280669,0.02178130796859751,0.011873415154925147,0.17835319166268096,0.008229192491036546,0.0063617742173376875
ISIC_0032681,0.19756195854428452,0.5501217192374892,0.02242819770844016,0.008264661445085095,0.198182643661757,0.010095009721102468,0.013345809681841788
ISIC_0032683,0.11121723434002982,0.6801477941991206,0.026281507818765273,0.013605219169395232,0.15402847996983127,0.006897662344350929,0.007822102158506651
ISIC_0032684,0.19692223262000266,0.5626496714681359,0.016006953544741336,0.025095020262343774,0.16949548718715635,0.021179732439769235,0.008650902477851103
ISIC_0032685,0.1947953742292091,0.5563459725075359,0.027264084075807715,0.02231938495324319,0.17914642108999673,0.01234199246349843,0.007786770680708899
ISIC_0032686,0.19776591502407526,0.3580305807243454,0.04173983872508302,0.048007212574465205,0.3430961183124843,0.005895783524755479,0.005464551114791366
ISIC_0032688,0.2220705981645102,0.3727804239791116,0.040015654071028195,0.05644348645910193,0.2958702106418073,0.006934312060272789,0.005885314624167558
ISIC_0032690,0.03377197664222719,0.8650176971358511,0.011352628558405782,0.00198099038750115,0.05945351280336172,0.004320409561112395,0.024102784911540845
ISIC_0032692,0.10844589395509822,0.7477294891400963,0.015613030182214388,0.0038443043007301576,0.10004289283044017,0.005250967336901074,0.0190734222545195
ISIC_0032694,0.2070406547435855,0.5695952314081237,0.017442492382939528,0.012280886891877073,0.18363297380008928,0.003902446480205122,0.006105314293179477
ISIC_0032696,0.18520173034724893,0.6625545763279059,0.011611494780315859,0.008673895436460199,0.12222352382233491,0.00529245814152998,0.004442321144204166
ISIC_0032700,0.19395046148344489,0.6101045837926176,0.01641859453456209,0.008215920976840105,0.15933091840252875,0.003740788880672033,0.008238731929334588
ISIC_0032701,0.16050751647338163,0.6362257705497231,0.019920879056046628,0.0072161105148045674,0.16073607720089086,0.004547602085833024,0.01084604411932026
ISIC_0032702,0.14436168695067828,0.7533009337131663,0.008925580881303505,0.003472464741775669,0.07356892980810648,0.0021454481234921175,0.0142249557814776
ISIC_0032704,0.16044828734094824,0.6460135061704044,0.011237313836186051,0.0026714903164605304,0.14549602963966796,0.0044545812050421005,0.02967879149129077
ISIC_0032708,0.14473593097885024,0.6895915824029659,0.017565649346124198,0.0037486801114417568,0.12932630544164211,0.003047933647028456,0.011983918071947484
ISIC_0032709,0.07738378347035366,0.8020117484279322,0.01095172514386339,0.004514657740178265,0.0985019317444006,0.0018276733665938817,0.004808480106678211
ISIC_0032712,0.20120976094272813,0.6267818365998863,0.00842469462861999,0.01209191073378929,0.1337428833454186,0.010693094349906054,0.007055819399651606
ISIC_0032714,0.09325310327932035,0.7672697347420727,0.005601463552934242,0.008073255289413089,0.10415134251825982,0.015622725551599118,0.0060283750664005395
ISIC_0032717,0.20876672368368776,0.6074925979840904,0.019746841868788886,0.012363445959023419,0.10565399638110207,0.005513259319795615,0.04046313480351238
ISIC_0032721,0.1832727979715447,0.6654663178419237,0.01965531144561464,0.020553406302557756,0.0941141781121025,0.004560833629928244,0.012377154696328191
ISIC_0032722,0.1940074808113128,0.5505460970762629,0.05870713423061219,0.02453762864432111,0.14922249897549034,0.011445249898126985,0.01153391036387364
ISIC_0032723,0.07789413211533283,0.8105986397502526,0.031255144810734006,0.010814212988322915,0.054068293049984256,0.004868280159746456,0.01050129712562671
ISIC_0032724,0.07201409692058344,0.8625207474378912,0.00809004675344482,0.0023435638900253923,0.04510747803196178,0.003561229926730597,0.006362837039362962
ISIC_0032725,0.1500640102090431,0.6556418648528705,0.0135808604684844,0.002946114098256719,0.16092746292183474,0.005627696699775603,0.01121199074973476
ISIC_0032726,0.10279207781073439,0.8000813118602099,0.016143271073448116,0.00270966765409808,0.06336810278914108,0.0024750560007124347,0.012430512811655296
ISIC_0032728,0.17021811056363542,0.6592346947081374,0.014504863660421006,0.005969056762375427,0.14058830720682927,0.0007593609774714033,0.008725606121130372
ISIC_0032729,0.48317438157568193,0.34593077933003963,0.011695645861607238,0.022473567229419157,0.1223645368826965,0.0007054791404655835,0.01365560998008946
ISIC_0032730,0.2356287672201549,0.603614884327257,0.021525482426851678,0.015753576970569158,0.11220079060499297,0.0024697672433967896,0.008806731206777671
ISIC_0032733,0.12494234526705746,0.7770922340865412,0.01344006147304177,0.007216822255217544,0.06463725698402505,0.0032043171209137637,0.009466962813202624
ISIC_0032743,0.25246930749802854,0.6180279441640414,0.012118910059174705,0.01279885927751469,0.09337592636485764,0.00217124868925328,0.0090378039471301
ISIC_0032744,0.2574928111115139,0.6226701502336358,0.01112352974339469,0.006922299869890973,0.089980949483047,0.0008537584563945176,0.010956501102122734
ISIC_0032745,0.2403583406307659,0.5672805569821779,0.011458592226554041,0.015168439762497704,0.09522086529516632,0.006482427634332031,0.064030777468506
ISIC_0032746,0.27093844106134707,0.542344664474862,0.023801596786060336,0.013936216128400522,0.13019584773617995,0.005034805610103152,0.013748428203046751
ISIC_0032748,0.248437033290238,0.5196217495297093,0.02387996324055663,0.01657888578013404,0.17228991370071475,0.015378556750222894,0.003813897708424094
ISIC_0032750,0.24715096580344012,0.5544402578937195,0.01859363872102734,0.011935172573587158,0.15467460588977328,0.0055734907470556235,0.007631868371397102
ISIC_0032751,0.17487600400019493,0.5413864719402605,0.03551151308524829,0.017805151768365213,0.20411626107766326,0.009634429602131636,0.01667016852613614
ISIC_0032752,0.24418905176821273,0.5186166899870186,0.026983099010577567,0.042938531405465954,0.14611636364291633,0.011811326139147168,0.00934493804666214
ISIC_0032753,0.059585997956625496,0.8504744590687243,0.011181711614132976,0.0017282707296958524,0.04790068583479093,0.001778049174049481,0.02735082562198036
ISIC_0032754,0.06646350760776644,0.827962440234324,0.014599829261043482,0.004742687073170039,0.060755502242012864,0.004841928132528048,0.020634105449155418
ISIC_0032755,0.13513005706396286,0.6505467667847723,0.014546129802541734,0.0037428114001724455,0.17536290074337574,0.004301236349794185,0.016370097855380728
ISIC_0032756,0.0643058062865687,0.8425041082044453,0.006442014927658661,0.0014970847624551714,0.06576591214727615,0.00474798833795785,0.014737085333638237
ISIC_0032764,0.018313873233544206,0.9134372990184891,0.011277262618183511,0.0006045178908726216,0.03697520747038137,0.009387599826439767,0.010004239942089167
ISIC_0032768,0.04978933299361312,0.8312379708397039,0.018332058230327315,0.006421661008469678,0.0834300775272135,0.0052680269487606,0.005520872451912159
ISIC_0032769,0.08150345451279761,0.8060795679535325,0.010385118895025238,0.004731582485598535,0.08620696532101584,0.008189124799023725,0.002904186033006337
ISIC_0032775,0.02671734658638857,0.9188405744138014,0.005204273929610072,0.000462138579098774,0.04187806309503354,0.0022959104480016015,0.004601692948065963
ISIC_0032780,0.02111523678207467,0.9326638434270267,0.010168569748574411,0.00043216953948559345,0.021213843080288456,0.0013018338224479562,0.013104503600102235
ISIC_0032785,0.012638093486714833,0.9632927514367717,0.0017904915203786806,6.854616540755478e-05,0.01556763369204811,0.0008219305920921596,0.005820553106587438
ISIC_0032786,0.08864650445208798,0.8368555765620305,0.0054870163304454244,0.001555965562594343,0.04840287192034768,0.0013046363970366677,0.0177474287754569
ISIC_0032787,0.08380995550431958,0.8590528793760587,0.004445879201138919,0.0007892476860678753,0.033562311671179026,0.001068543934772638,0.017271182626463665
ISIC_0032792,0.021516694239037033,0.9265691638376529,0.005657732131433632,0.0008748776578937076,0.03720677453229644,0.003920735126369126,0.004254022475316985
ISIC_0032794,0.053830822525513654,0.8806984856103512,0.0095974689185911,0.001934358716629329,0.040076948822659324,0.005139199204989307,0.008722716201266734
ISIC_0032795,0.2011679130297864,0.4311676480300867,0.020022293313629445,0.030156631768431284,0.2962305021662072,0.0015870355459576613,0.01966797614590117
ISIC_0032796,0.31530402315952905,0.4494095196430343,0.010390767173441668,0.01854390760123419,0.16646719889429246,0.001323025364425059,0.03856155816404329
ISIC_0032797,0.1547179137431651,0.5425779224542742,0.051699681638728616,0.04439465505998283,0.18997914937449514,0.010840769577978804,0.005789908151375393
ISIC_0032801,0.02369653446617176,0.9462529525655328,0.002529535906772738,9.16190588806394e-05,0.022254985226324592,0.0017986720665656786,0.003375700709751247
ISIC_0032802,0.26378102574297085,0.5294690535626239,0.009671499568332052,0.006054976042377749,0.12614274573644196,0.0034590094052366757,0.061421689942016425
ISIC_0032803,0.047697737719141015,0.557249926449288,0.004317068563897598,0.0008710542022573125,0.012078015196689567,0.0015525816768169542,0.3762336161919097
ISIC_0032805,0.09590754762111545,0.6318050812018701,0.013475464372932514,0.003857066666513606,0.19086301901816316,0.002252795579373151,0.061839025540031796
ISIC_0032806,0.1899829699744446,0.501132212372616,0.015608317683935793,0.005777625141522639,0.2454667497736214,0.002600462901765424,0.0394316621520943
ISIC_0032808,0.1138394420636229,0.8241838269887791,0.002047362684282974,0.0005390257167769883,0.04221799183519012,0.0007809539833579633,0.016391396727990056
ISIC_0032810,0.29433091893051244,0.563467659940151,0.005096775446854747,0.010719532167703954,0.09901238544778394,0.00468623953886931,0.022686488528124583
ISIC_0032811,0.08423182307179161,0.7338720847068168,0.006411966055418614,0.00805333966429074,0.13478918061528217,0.030104795976685157,0.002536809909714874
ISIC_0032816,0.07634294901277223,0.659411291155114,0.023587096760889246,0.00698377268038127,0.21531875795451827,0.013238202488002901,0.005117929948322128
ISIC_0032817,0.09416358394287234,0.6141437879580535,0.026303811282521197,0.008641840269930905,0.2358832735519237,0.01527239729891121,0.005591305695787483
ISIC_0032819,0.033511491669160516,0.8668358932661608,0.01013916630820834,0.00693537204153871,0.06947863096784303,0.008779595139770098,0.004319850607318471
ISIC_0032820,0.03688790166623358,0.8561748452054277,0.010796296154868937,0.008174749035538048,0.07533485375389802,0.008329056900565079,0.0043022972834689515
ISIC_0032822,0.2622968288650776,0.4714078302848151,0.013891482935394049,0.008745554272141593,0.16200139137170333,0.005172277135455065,0.07648463513541331
ISIC_0032823,0.243163099704066,0.5062790698680669,0.013096019488290169,0.007748273741604531,0.14374328726565822,0.005900039337896013,0.08007021059441788
ISIC_0032825,0.0309895090300202,0.9127754333822212,0.005349749522121062,0.0019903343093756135,0.038870854655676086,0.006384521550924532,0.003639597549661278
ISIC_0032830,0.3038709840222481,0.43255960596486404,0.028303957799766622,0.023718503956310377,0.19238754186945603,0.01467393867052029,0.004485467716834553
ISIC_0032834,0.0762859274097084,0.750812777700587,0.014473098922482672,0.010855771887260205,0.13558697657333393,0.008006011715615298,0.003979435791013107
ISIC_0032835,0.06660047986781023,0.7781974498215501,0.01140689410099741,0.0074900745772514595,0.1255009316190294,0.007486524205516903,0.003317645807844463
ISIC_0032838,0.248582938228616,0.4131660951294586,0.022632717835777243,0.012584003240484918,0.2845980315835202,0.009471675603262874,0.008964538378880069
ISIC_0032843,0.1699035886771511,0.16016641421557998,0.08657883499291662,0.16925301881600194,0.40824593968589246,0.003071734848731867,0.002780468763725804
ISIC_0032844,0.0054445877764144794,0.45570592659916603,0.15721657367369593,0.028061812829425867,0.3263980158879776,0.02343342470522314,0.003739658528097053
ISIC_0032847,0.18720374523104555,0.5985257867887415,0.028911700371039007,0.009230332268354837,0.16130725178356156,0.00935353629751137,0.0054676472597459036
ISIC_0032848,0.23626927562606373,0.5384304357884948,0.01948605521819012,0.008196493231591277,0.1874431248542412,0.006214139736609338,0.003960475544809435
ISIC_0032854,0.19995241039327835,0.6179432289302517,0.015097087498379038,0.007430126582237631,0.04552405024772477,0.001136236200824401,0.11291686014730389
ISIC_0032855,0.2466461444185252,0.4995021101171036,0.05245642114356233,0.016297531944474072,0.06484861490490221,0.0014401661809095973,0.11880901129052295
ISIC_0032856,0.08605512181017351,0.7310515753335167,0.022463945337164684,0.010312950331778797,0.1367834945336026,0.00993772689966253,0.0033951857541012725
ISIC_0032858,0.16261262230004547,0.6897333796110178,0.03110674094467486,0.016921867056339118,0.09054335085454869,0.0034254615473587125,0.0056565776860150584
ISIC_0032859,0.301954136258043,0.4172440312611061,0.04592524193451748,0.02611803024035291,0.19365474578608063,0.007853597813790544,0.007250216706108898
ISIC_0032861,0.29899884276786126,0.4231797673273526,0.04871533380749977,0.026174680688291426,0.1879927486535318,0.007823385650136976,0.007115241105326252
ISIC_0032863,0.03859018193994642,0.2490842482692672,0.05827257308253352,0.059197167381979617,0.5585425088570481,0.033964090142779596,0.0023492303264457236
ISIC_0032864,0.03012582654502582,0.2579668639135053,0.05702149845151056,0.06431255633724117,0.5554046859410544,0.03266608929959885,0.0025024795120636946
ISIC_0032869,0.06344251056655202,0.8592430170981452,0.006053033104017428,0.003434743621811515,0.05688719538940966,0.00650057739953114,0.004438922820532661
ISIC_0032872,0.07169009959290529,0.8455247557213847,0.007135639061695008,0.003813549320844167,0.05979130559454708,0.006718189272116474,0.005326461436506824
ISIC_0032877,0.03981084212095439,0.890970743054574,0.007459984545552376,0.0024257090673524846,0.053991441097696866,0.003740650797318228,0.0016006293165513564
ISIC_0032887,0.039353636162402186,0.8944231296458296,0.007769842113013022,0.002262040847925916,0.05068630276251391,0.0037758929622148845,0.001729155506100153
ISIC_0032888,0.031239416731113644,0.898529599916368,0.004901607493689813,0.0014672797422436413,0.05932634935668534,0.003702289053070815,0.0008334577068286749
ISIC_0032891,0.04449181491729987,0.7521212639530377,0.02021935850365893,0.006773187497352503,0.12050861080516352,0.002464313470246981,0.05342145085324073
ISIC_0032893,0.04375008379702226,0.7746003198922685,0.01924650964341948,0.006212611576349557,0.0926812517190709,0.0023245476053542235,0.06118467576651467
ISIC_0032899,0.014153772152019146,0.9243323766847342,0.0039938057190897925,0.0008965276703776811,0.05239613714368323,0.001830220679600824,0.0023971599504948684
ISIC_0032901,0.012616000445012127,0.9253595323879403,0.0053552487301282495,0.0011947004463780774,0.0504338921394254,0.0024725494003730725,0.002568076450743099
ISIC_0032902,0.060400000531138726,0.8447537715840244,0.01610404359013807,0.004547359164012381,0.05931496453044123,0.005094454772631452,0.00978540582761414
ISIC_0032903,0.06570215030164837,0.8291012538181469,0.021387958423016915,0.005767534641757775,0.05963377960027015,0.0061548252113133904,0.012252498003846993
ISIC_0032905,0.02779629824502921,0.9282494355284255,0.004914204361189707,0.0006564109744916612,0.03088424583997329,0.003283400324963968,0.004216004725926788
ISIC_0032913,0.05004063966763064,0.8855374404180908,0.010407147687034449,0.001384941506190484,0.04051310691602165,0.005209713534024729,0.006907010271007433
ISIC_0032918,0.035907823415848784,0.908631981135115,0.008388272965692521,0.0011120164661605116,0.03496062247914332,0.004756406671501884,0.006242876866537905
ISIC_0032921,0.03964806775809472,0.889338060441153,0.01475462873733681,0.0027525606642384557,0.038206233649573075,0.004744062511013854,0.010556386238590468
ISIC_0032926,0.0393363546697899,0.8891375892041501,0.008242903811787465,0.0020389431558997385,0.05286789516710933,0.003249794924647807,0.0051265190666156864
ISIC_0032934,0.0393363546697899,0.8891375892041501,0.008242903811787465,0.0020389431558997385,0.05286789516710933,0.003249794924647807,0.0051265190666156864
ISIC_0032936,0.029375602747364456,0.9162286937308243,0.0035110779962140666,0.0021192033289615018,0.0337312097697031,0.011364107954888,0.003670104472044586
